"Country or Area","Year","Value"
"Canada","2013","10075.6652234939"
"Canada","2012","9083.74204115098"
"Canada","2011","8592.44913664706"
"Canada","2010","7729.05363577473"
"Canada","2009","6909.97109869936"
"Canada","2008","6135.67115116636"
"Canada","2007","6077.57252813593"
"Canada","2006","5391.07606666372"
"Canada","2005","5107.03344257297"
"Canada","2004","4584.77356780635"
"Canada","2003","3979.85765304976"
"Canada","2002","3607.06766099863"
"Canada","2001","3159.2956287521"
"Canada","2000","2754.84203983593"
"Canada","1999","2160.36452105141"
"Canada","1998","1620.11150727323"
"Canada","1997","1122.30349100694"
"Canada","1996","810.624954718478"
"Canada","1995","460.505097239537"
"Canada","1992","829.7768"
"Canada","1991","1056.6608"
"Canada","1990","970.540192"
"Croatia","2018","494.050358073391"
"Croatia","2017","488.998639670915"
"Croatia","2016","483.533987413175"
"Croatia","2015","482.495763070901"
"Croatia","2014","474.764968427948"
"Croatia","2013","469.186244065128"
"Croatia","2012","397.278784"
"Croatia","2011","396.195623"
"Croatia","2010","378.872252"
"Croatia","2009","341.3498735"
"Croatia","2008","338.0435281"
"Croatia","2007","326.7434916"
"Croatia","2006","292.5692587"
"Croatia","2005","265.803196"
"Croatia","2004","240.326632"
"Croatia","2003","212.229103"
"Croatia","2002","185.3357545"
"Croatia","2001","161.45912"
"Croatia","2000","147.900944"
"Croatia","1999","122.0819895"
"Croatia","1998","101.880601"
"Croatia","1997","71.933243"
"Croatia","1996","49.772275"
"Croatia","1995","29.319975"
"Cyprus","2018","297.140227779823"
"Cyprus","2017","287.702328056833"
"Cyprus","2016","276.931592908703"
"Cyprus","2015","269.720392745148"
"Cyprus","2014","260.179594455708"
"Cyprus","2013","260.751258629699"
"Cyprus","2012","266.495320358888"
"Cyprus","2011","261.862981755795"
"Cyprus","2010","275.83810971302"
"Cyprus","2009","266.855098087203"
"Cyprus","2008","253.808530140678"
"Cyprus","2007","257.130152433716"
"Cyprus","2006","227.158259075984"
"Cyprus","2005","223.914586395267"
"Cyprus","2004","215.15187851719"
"Cyprus","2003","195.669016388169"
"Cyprus","2002","188.848922298978"
"Cyprus","2001","173.871702893208"
"Cyprus","2000","169.117786434458"
"Cyprus","1999","164.449150665883"
"Cyprus","1998","149.681825979377"
"Cyprus","1997","141.527759119988"
"Cyprus","1996","135.71955405581"
"Cyprus","1995","132.306469745727"
"Cyprus","1994","127.487414913398"
"Cyprus","1993","118.68589185347"
"Cyprus","1992","124.203247398781"
"Cyprus","1991","94.1282898699653"
"Cyprus","1990","79.6003498774071"
"Czechia","2018","3736.10500239336"
"Czechia","2017","3637.91408592445"
"Czechia","2016","3440.62746934718"
"Czechia","2015","3289.90047361897"
"Czechia","2014","3072.2171294122"
"Czechia","2013","2917.68522935475"
"Czechia","2012","2792.65224625751"
"Czechia","2011","2684.04319552564"
"Czechia","2010","2421.35491105113"
"Czechia","2009","2121.73900858889"
"Czechia","2008","2052.55893021287"
"Czechia","2007","1764.44916813943"
"Czechia","2006","1350.28825858127"
"Czechia","2005","1073.88806771283"
"Czechia","2004","952.499397902518"
"Czechia","2003","844.304880479108"
"Czechia","2002","699.315613441298"
"Czechia","2001","566.864303613666"
"Czechia","2000","418.109174941854"
"Czechia","1999","299.553267121251"
"Czechia","1998","242.456749409746"
"Czechia","1997","173.86083999292"
"Czechia","1996","70.8493454026681"
"Czechia","1995","13.8091216015199"
"Denmark","2018","584.946847479572"
"Denmark","2017","486.91735818461"
"Denmark","2016","580.638853257694"
"Denmark","2015","516.489884528514"
"Denmark","2014","663.950116341366"
"Denmark","2013","718.867704203962"
"Denmark","2012","779.158160107069"
"Denmark","2011","773.699908035691"
"Denmark","2010","850.549233294345"
"Denmark","2009","1010.9389366424"
"Denmark","2008","985.939146508916"
"Denmark","2007","986.007006181984"
"Denmark","2006","950.956059147517"
"Denmark","2005","928.187503098595"
"Denmark","2004","878.142024109507"
"Denmark","2003","819.800663714745"
"Denmark","2002","799.04739234152"
"Denmark","2001","775.285508285617"
"Denmark","2000","773.466921272426"
"Denmark","1999","678.051309909472"
"Denmark","1998","532.431068368882"
"Denmark","1997","398.714810664528"
"Denmark","1996","399.405750098365"
"Denmark","1995","257.891398809333"
"Denmark","1994","157.381333726275"
"Denmark","1993","110.032702235025"
"Denmark","1992","3.82974"
"Estonia","2018","231.030043764139"
"Estonia","2017","231.901446892935"
"Estonia","2016","235.583710825673"
"Estonia","2015","223.206885358881"
"Estonia","2014","218.139128103282"
"Estonia","2013","207.749513049444"
"Estonia","2012","193.343849912393"
"Estonia","2011","183.329441187338"
"Estonia","2010","175.536768321398"
"Estonia","2009","157.529599176477"
"Estonia","2008","150.394817419873"
"Estonia","2007","170.367740074701"
"Estonia","2006","154.56619902732"
"Estonia","2005","134.958268474771"
"Estonia","2004","119.327334223453"
"Estonia","2003","104.867951566727"
"Estonia","2002","98.8306106453945"
"Estonia","2001","97.1867162081839"
"Estonia","2000","79.1473138284342"
"Estonia","1999","63.394363404444"
"Estonia","1998","52.2518396218539"
"Estonia","1997","41.3138200581129"
"Estonia","1996","34.5582801517728"
"Estonia","1995","28.454399857753"
"Estonia","1994","22.9149299854698"
"Estonia","1993","20.0196946835335"
"Estonia","1992","17.51317997"
"European Union","2018","98735.2405956507"
"European Union","2017","105751.428919806"
"European Union","2016","108011.986476278"
"European Union","2015","110346.549377837"
"European Union","2014","114161.972533945"
"European Union","2013","111459.01914695"
"European Union","2012","109013.698166611"
"European Union","2011","106186.631009967"
"European Union","2010","104367.161808978"
"European Union","2009","97453.3894423871"
"European Union","2008","97053.8412734826"
"European Union","2007","91213.2026197168"
"European Union","2006","83800.9583140789"
"European Union","2005","77841.734335287"
"European Union","2004","70094.6308663694"
"European Union","2003","65654.0434468983"
"European Union","2002","58075.2260699366"
"European Union","2001","54273.7568614062"
"European Union","2000","54628.4098040213"
"European Union","1999","53155.9557823862"
"European Union","1998","61383.9687386426"
"European Union","1997","59608.5503762506"
"European Union","1996","51618.7522056601"
"European Union","1995","44146.5570767133"
"European Union","1994","39471.7128405592"
"European Union","1993","34715.1576711031"
"European Union","1992","31715.2721163885"
"European Union","1991","29258.500069376"
"European Union","1990","29206.3309603618"
"Finland","2018","1178.05731223711"
"Finland","2017","1212.63640665346"
"Finland","2016","1275.36090182533"
"Finland","2015","1327.54111485638"
"Finland","2014","1366.19268136038"
"Finland","2013","1380.9192193596"
"Finland","2012","1382.14524264563"
"Finland","2011","1355.27662774826"
"Finland","2010","1362.56992134208"
"Finland","2009","1381.43423668762"
"Finland","2008","1383.2456034081"
"Finland","2007","1345.34922770012"
"Finland","2006","1312.23086804165"
"Finland","2005","1157.40037787442"
"Finland","2004","1082.05721543006"
"Finland","2003","978.497729726382"
"Finland","2002","880.580011133921"
"Finland","2001","786.450119709676"
"Finland","2000","715.466845566291"
"Finland","1999","540.275917834763"
"Finland","1998","442.448152449464"
"Finland","1997","333.483437349146"
"Finland","1996","233.43773451629"
"Finland","1995","149.809616160777"
"Finland","1994","81.238862214434"
"Finland","1993","0.20379561"
"Finland","1992","0.0456544"
"Finland","1991","0.03298412"
"Finland","1990","0.02094836"
"France","2018","15957.6031367676"
"France","2017","17842.0098525281"
"France","2016","19141.5235055961"
"France","2015","19063.5896639954"
"France","2014","18870.8158495852"
"France","2013","18849.5143499525"
"France","2012","18849.4830814373"
"France","2011","18583.6605860072"
"France","2010","17559.3973484194"
"France","2009","16558.1884951718"
"France","2008","16411.2631209101"
"France","2007","15454.2432045664"
"France","2006","14548.3141808404"
"France","2005","13542.8312320069"
"France","2004","12221.5231291791"
"France","2003","10812.7877487608"
"France","2002","9417.56728537132"
"France","2001","8130.30959695107"
"France","2000","6700.69434109876"
"France","1999","5423.51450999383"
"France","1998","4319.5592259153"
"France","1997","4063.93892997737"
"France","1996","3248.30054294207"
"France","1995","1900.37261314266"
"France","1994","1959.90332230422"
"France","1993","2938.31346267631"
"France","1992","4418.01135362189"
"France","1991","5124.37681761492"
"France","1990","4402.19994328629"
"Germany","2018","10487.1155482491"
"Germany","2017","11121.4521057048"
"Germany","2016","11297.4579450531"
"Germany","2015","11321.1530073275"
"Germany","2014","11118.1473752841"
"Germany","2013","10944.628990755"
"Germany","2012","10943.4116916849"
"Germany","2011","10760.5111839442"
"Germany","2010","10343.9329256047"
"Germany","2009","10007.0278237443"
"Germany","2008","9753.21275952187"
"Germany","2007","9803.71083581759"
"Germany","2006","9377.48357905447"
"Germany","2005","9007.62423932809"
"Germany","2004","8751.9773828215"
"Germany","2003","8301.74149785757"
"Germany","2002","8090.59146968294"
"Germany","2001","7453.03223291516"
"Germany","2000","6030.20777647133"
"Germany","1999","5198.88903873635"
"Germany","1998","4868.69399701122"
"Germany","1997","4157.79857638874"
"Germany","1996","3407.90792275185"
"Germany","1995","2614.4106806904"
"Germany","1994","2687.86268163615"
"Germany","1993","2495.76691223775"
"Germany","1992","287.5644590521"
"Germany","1991","45.9220062644"
"Germany","1990","50.32"
"Greece","2018","5907.58196408143"
"Greece","2017","6177.93247151024"
"Greece","2016","6223.8618694555"
"Greece","2015","5999.84455389418"
"Greece","2014","5842.95097014806"
"Greece","2013","5741.47627757344"
"Greece","2012","5153.9310515242"
"Greece","2011","4747.22422242122"
"Greece","2010","4467.7641233117"
"Greece","2009","4036.0151927208"
"Greece","2008","3712.34559194796"
"Greece","2007","3246.63319696743"
"Greece","2006","2723.62792706369"
"Greece","2005","5078.02569564883"
"Greece","2004","4928.26924985721"
"Greece","2003","4733.64897000133"
"Greece","2002","5090.33300671548"
"Greece","2001","4781.51816000275"
"Greece","2000","5261.86231892746"
"Greece","1999","6721.12967716985"
"Greece","1998","5767.51429514513"
"Greece","1997","5166.48802785957"
"Greece","1996","4820.16537150106"
"Greece","1995","4157.37596992872"
"Greece","1994","2712.11246316"
"Greece","1993","2032.43915305"
"Greece","1992","1149.072"
"Greece","1991","1400.08"
"Greece","1990","1182.816"
"Hungary","2018","1358.02178748445"
"Hungary","2017","1801.16140350325"
"Hungary","2016","1626.13365476489"
"Hungary","2015","2164.87069003265"
"Hungary","2014","1683.36391463212"
"Hungary","2013","1250.03830756363"
"Hungary","2012","1177.80418119922"
"Hungary","2011","1287.73117562089"
"Hungary","2010","1198.22780896011"
"Hungary","2009","1105.12986148221"
"Hungary","2008","1116.71280247321"
"Hungary","2007","1032.85585330462"
"Hungary","2006","897.915209298341"
"Hungary","2005","772.161761439648"
"Hungary","2004","669.09334982442"
"Hungary","2003","504.802154450921"
"Hungary","2002","424.851205704486"
"Hungary","2001","320.304433713985"
"Hungary","2000","283.989597563728"
"Hungary","1999","301.603510268666"
"Hungary","1998","147.407138979037"
"Hungary","1997","71.0858576094873"
"Hungary","1996","38.7857631728982"
"Hungary","1995","37.153756316521"
"Hungary","1994","32.4139529900747"
"Hungary","1993","27.39245679305"
"Hungary","1992","23.2377690735751"
"Hungary","1991","15.1310284125"
"Iceland","2018","167.226140977755"
"Iceland","2017","190.908577487808"
"Iceland","2016","204.476970325488"
"Iceland","2015","179.667466521572"
"Iceland","2014","169.610032778288"
"Iceland","2013","163.376529221352"
"Iceland","2012","140.743195252109"
"Iceland","2011","130.455681488928"
"Iceland","2010","105.106334646931"
"Iceland","2009","73.1149792759743"
"Iceland","2008","60.4329135141041"
"Iceland","2007","50.8476481241325"
"Iceland","2006","57.3897007087037"
"Iceland","2005","55.557608015935"
"Iceland","2004","51.4599939815535"
"Iceland","2003","46.5514401008255"
"Iceland","2002","49.3194724696854"
"Iceland","2001","41.1027661198983"
"Iceland","2000","43.9639330793745"
"Iceland","1999","37.9798996646764"
"Iceland","1998","26.3168543500653"
"Iceland","1997","16.8888446665273"
"Iceland","1996","10.6524928920104"
"Iceland","1995","3.43154618257565"
"Iceland","1994","2.03134824691513"
"Iceland","1993","1.58037855053897"
"Iceland","1992","0.70436784591335"
"Iceland","1991","0.69534108057731"
"Iceland","1990","0.34503629049793"
"Ireland","2018","1100.36448986394"
"Ireland","2017","1266.14219693628"
"Ireland","2016","1239.3484933689"
"Ireland","2015","1159.51170447247"
"Ireland","2014","1174.90054941375"
"Ireland","2013","1091.96923909322"
"Ireland","2012","1060.5303928132"
"Ireland","2011","1067.04040571063"
"Ireland","2010","1034.23023785377"
"Ireland","2009","1019.02097587644"
"Ireland","2008","991.42923566912"
"Ireland","2007","905.786967302624"
"Ireland","2006","900.100949309201"
"Ireland","2005","861.135907995486"
"Ireland","2004","684.657474456341"
"Ireland","2003","545.793781656935"
"Ireland","2002","394.409990473669"
"Ireland","2001","316.046492390518"
"Ireland","2000","270.335594588312"
"Ireland","1999","209.551611007948"
"Ireland","1998","201.470079394498"
"Ireland","1997","158.687748854548"
"Ireland","1996","90.8272643595499"
"Ireland","1995","45.2932295772493"
"Ireland","1994","29.0163026529275"
"Ireland","1993","14.415415631616"
"Ireland","1992","0.93536"
"Ireland","1991","0.76368"
"Ireland","1990","0.592"
"Italy","2018","16569.7435076847"
"Italy","2017","16407.9083486214"
"Italy","2016","15963.3819772683"
"Italy","2015","15388.7755301647"
"Italy","2014","14917.7743344425"
"Italy","2013","14267.7723846002"
"Italy","2012","13596.1298799706"
"Italy","2011","12968.9296641931"
"Italy","2010","12052.908370449"
"Italy","2009","11203.255672995"
"Italy","2008","10389.6585546155"
"Italy","2007","9452.06408097136"
"Italy","2006","8739.71345705019"
"Italy","2005","7616.96842684931"
"Italy","2004","6458.33652099588"
"Italy","2003","5224.37160928023"
"Italy","2002","4209.03955058908"
"Italy","2001","3284.1848173166"
"Italy","2000","2489.02540952606"
"Italy","1999","1988.72632313811"
"Italy","1998","1525.61644413539"
"Italy","1997","1004.12740922102"
"Italy","1996","668.402035490751"
"Italy","1995","926.652550964668"
"Italy","1994","664.064980301903"
"Italy","1993","494.098536906839"
"Italy","1992","471.905134358681"
"Italy","1991","449.297351111111"
"Italy","1990","444"
"Japan","2018","46987.6684711655"
"Japan","2017","44891.0973333726"
"Japan","2016","42574.7396324591"
"Japan","2015","39262.7974595151"
"Japan","2014","35783.4735347653"
"Japan","2013","32103.8626828946"
"Japan","2012","29360.7113786095"
"Japan","2011","26104.8261937603"
"Japan","2010","23315.0411118942"
"Japan","2009","20934.0990890375"
"Japan","2008","19293.1139179061"
"Japan","2007","16712.6247665657"
"Japan","2006","14630.0887280131"
"Japan","2005","12784.0220325148"
"Japan","2004","12422.5642065563"
"Japan","2003","16229.2586234738"
"Japan","2002","16236.3917975722"
"Japan","2001","19462.5214071019"
"Japan","2000","22851.9981070797"
"Japan","1999","24368.2759035245"
"Japan","1998","23742.1025001834"
"Japan","1997","24436.7924313971"
"Japan","1996","24598.1072568492"
"Japan","1995","25213.191034391"
"Japan","1994","21051.8952130351"
"Japan","1993","18129.15828489"
"Japan","1992","17767.2240356469"
"Japan","1991","17349.6129448632"
"Japan","1990","15932.3098610065"
"Latvia","2018","268.096403356418"
"Latvia","2017","268.405569869337"
"Latvia","2016","274.913539794908"
"Latvia","2015","254.481607499247"
"Latvia","2014","243.64586163794"
"Latvia","2013","229.526096581215"
"Latvia","2012","216.006334165525"
"Latvia","2011","215.855709492058"
"Latvia","2010","214.054993831287"
"Latvia","2009","188.596955952499"
"Latvia","2008","178.323143948921"
"Latvia","2007","154.485756582013"
"Latvia","2006","132.796340302914"
"Latvia","2005","105.196846424531"
"Latvia","2004","96.6860621515562"
"Latvia","2003","88.4605463398798"
"Latvia","2002","80.6842713740731"
"Latvia","2001","72.8639417143646"
"Latvia","2000","64.6003127647353"
"Latvia","1999","55.9292181918145"
"Latvia","1998","47.5904410237973"
"Latvia","1997","38.9432078421858"
"Latvia","1996","29.4255758396178"
"Latvia","1995","17.1275600942859"
"Liechtenstein","2018","9.94560266215005"
"Liechtenstein","2017","10.6905531799461"
"Liechtenstein","2016","10.5572003739534"
"Liechtenstein","2015","10.4456046104537"
"Liechtenstein","2014","10.6566773114019"
"Liechtenstein","2013","10.6471033307759"
"Liechtenstein","2012","10.3849408594816"
"Liechtenstein","2011","9.9761482096543"
"Liechtenstein","2010","9.71202118403452"
"Liechtenstein","2009","9.13556598850467"
"Liechtenstein","2008","9.13343677892693"
"Liechtenstein","2007","8.49610758301638"
"Liechtenstein","2006","7.83221839247537"
"Liechtenstein","2005","7.37834097232704"
"Liechtenstein","2004","7.06363386000227"
"Liechtenstein","2003","6.21346756749955"
"Liechtenstein","2002","5.48226677138867"
"Liechtenstein","2001","4.94491379421937"
"Liechtenstein","2000","4.11068778434166"
"Liechtenstein","1999","3.34839681469098"
"Liechtenstein","1998","2.7384370644666"
"Liechtenstein","1997","2.14102257447704"
"Liechtenstein","1996","1.73337013868764"
"Liechtenstein","1995","1.36976767008685"
"Liechtenstein","1994","0.51386465614569"
"Liechtenstein","1993","0.20085558464699"
"Liechtenstein","1992","0.08826940783708"
"Liechtenstein","1991","0.00988358462015"
"Liechtenstein","1990","0.00010446837893"
"Lithuania","2018","571.220518564612"
"Lithuania","2017","718.626509211081"
"Lithuania","2016","722.288349253541"
"Lithuania","2015","567.751675167943"
"Lithuania","2014","459.756774149312"
"Lithuania","2013","406.791798273614"
"Lithuania","2012","350.362735848768"
"Lithuania","2011","303.293849326575"
"Lithuania","2010","256.760815104012"
"Lithuania","2009","213.597319129979"
"Lithuania","2008","191.802445390603"
"Lithuania","2007","153.71706218884"
"Lithuania","2006","118.252264077531"
"Lithuania","2005","88.8371838868631"
"Lithuania","2004","67.6263187375736"
"Lithuania","2003","46.8384172222282"
"Lithuania","2002","35.6298307514798"
"Lithuania","2001","28.0794539162723"
"Lithuania","2000","21.7982656688366"
"Lithuania","1999","17.2669506635471"
"Lithuania","1998","13.7099675463538"
"Lithuania","1997","10.0748819047216"
"Lithuania","1996","7.58423827604094"
"Lithuania","1995","6.1664992281744"
"Lithuania","1994","0.0927602556"
"Lithuania","1993","0.0278729208"
"Luxembourg","2018","67.6398232389591"
"Luxembourg","2017","69.5822817213932"
"Luxembourg","2016","66.0448307376768"
"Luxembourg","2015","67.595732349376"
"Luxembourg","2014","66.8566853879407"
"Luxembourg","2013","62.45321195319"
"Luxembourg","2012","58.9115108824972"
"Luxembourg","2011","56.5502784130143"
"Luxembourg","2010","53.6732037072649"
"Luxembourg","2009","51.3992489553198"
"Luxembourg","2008","50.2451155503863"
"Luxembourg","2007","47.7565469662427"
"Luxembourg","2006","43.3682739650589"
"Luxembourg","2005","40.4696244280412"
"Luxembourg","2004","41.9294008175686"
"Luxembourg","2003","41.7469865930914"
"Luxembourg","2002","41.507337291225"
"Luxembourg","2001","38.2547909400934"
"Luxembourg","2000","31.0846712827688"
"Luxembourg","1999","26.2073602193058"
"Luxembourg","1998","22.9564786488496"
"Luxembourg","1997","20.0953729507634"
"Luxembourg","1996","17.3294044344262"
"Luxembourg","1995","15.1515755479527"
"Luxembourg","1994","14.1912062550659"
"Luxembourg","1993","12.937534866177"
"Luxembourg","1992","5.48607958179047"
"Luxembourg","1991","0.0011678141475"
"Luxembourg","1990","7.15E-05"
"Malta","2018","411.614375069252"
"Malta","2017","369.160693133855"
"Malta","2016","309.076697363925"
"Malta","2015","292.394583582417"
"Malta","2014","272.031410304992"
"Malta","2013","252.384835150776"
"Malta","2012","232.512173972749"
"Malta","2011","195.586069357762"
"Malta","2010","167.595292188936"
"Malta","2009","151.060219227487"
"Malta","2008","125.828271658939"
"Malta","2007","106.055206761329"
"Malta","2006","84.2239398491282"
"Malta","2005","44.1813954774386"
"Malta","2004","29.9044008460533"
"Malta","2003","16.6029322956106"
"Malta","2002","14.9850158447591"
"Malta","2001","11.2578259923917"
"Malta","2000","6.70083776315223"
"Malta","1999","0.01127198139642"
"Malta","1998","0.00751933941466"
"Malta","1997","0.00470204555132"
"Malta","1996","0.0028229142942"
"Malta","1995","0.0018847686"
"Malta","1994","0.0009438"
"Monaco","2018","7.61499016510209"
"Monaco","2017","8.10682786606427"
"Monaco","2016","7.0057721095363"
"Monaco","2015","6.31662414372726"
"Monaco","2014","5.81752427011694"
"Monaco","2013","6.02155142682535"
"Monaco","2012","4.17441474997093"
"Monaco","2011","5.31490580028748"
"Monaco","2010","4.69545185674336"
"Monaco","2009","6.57882531640554"
"Monaco","2008","5.17124017692543"
"Monaco","2007","3.93891143856731"
"Monaco","2006","3.55095998606968"
"Monaco","2005","3.71792851715577"
"Monaco","2004","3.63476008344523"
"Monaco","2003","3.04820530789026"
"Monaco","2002","2.8955472479238"
"Monaco","2001","2.20428966296571"
"Monaco","2000","4.08494003777035"
"Monaco","1999","1.01926832866651"
"Monaco","1998","1.00288815602846"
"Monaco","1997","0.61379900185304"
"Monaco","1996","0.96143584828387"
"Monaco","1995","0.28636466045991"
"Monaco","1994","0.1544199386555"
"Monaco","1993","0.0518574593364"
"Monaco","1992","0.01518408177789"
"Monaco","1991","0.00392821685732"
"Netherlands","2018","1641.64618283627"
"Netherlands","2017","1558.44940883627"
"Netherlands","2016","1617.75753883627"
"Netherlands","2015","1801.17161440981"
"Netherlands","2014","1622.99402840981"
"Netherlands","2013","2040.65274731599"
"Netherlands","2012","2395.19386694771"
"Netherlands","2011","2435.95379281315"
"Netherlands","2010","2660.91224675172"
"Netherlands","2009","2350.17883600339"
"Netherlands","2008","2242.69905102488"
"Netherlands","2007","2130.62009813074"
"Netherlands","2006","1990.38473593324"
"Netherlands","2005","1734.15547757208"
"Netherlands","2004","1911.11528172125"
"Netherlands","2003","1817.12936227051"
"Netherlands","2002","1813.00656899995"
"Netherlands","2001","2069.60927900116"
"Netherlands","2000","4765.18279600039"
"Netherlands","1999","6012.70750500117"
"Netherlands","1998","11568.7216350007"
"Netherlands","1997","10198.4529199986"
"Netherlands","1996","9593.31097500152"
"Netherlands","1995","7570.52448100066"
"Netherlands","1994","8159.226972"
"Netherlands","1993","6311.61511"
"Netherlands","1992","5621.292034"
"Netherlands","1991","4366.074"
"Netherlands","1990","5606.3288"
"New Zealand","2018","1816.14803966724"
"New Zealand","2017","1658.6402204409"
"New Zealand","2016","1558.34656608237"
"New Zealand","2015","1421.32152263187"
"New Zealand","2014","1303.78850044954"
"New Zealand","2013","1284.62970555941"
"New Zealand","2012","1223.08852605582"
"New Zealand","2011","1171.20724625073"
"New Zealand","2010","1046.03082198539"
"New Zealand","2009","978.173293140093"
"New Zealand","2008","987.665553621016"
"New Zealand","2007","884.793079988599"
"New Zealand","2006","766.941289123433"
"New Zealand","2005","662.119687737073"
"New Zealand","2004","548.019581132203"
"New Zealand","2003","473.017987861591"
"New Zealand","2002","375.433137894039"
"New Zealand","2001","281.964588809878"
"New Zealand","2000","216.654765509407"
"New Zealand","1999","167.474016619996"
"New Zealand","1998","113.444756494247"
"New Zealand","1997","83.5362241110899"
"New Zealand","1996","54.1104581295225"
"New Zealand","1995","20.0094122466674"
"New Zealand","1994","7.90576762697949"
"New Zealand","1993","0.3575"
"New Zealand","1992","0.286"
"Norway","2018","846.488424037518"
"Norway","2017","1386.0220544377"
"Norway","2016","1376.06350033745"
"Norway","2015","1240.56807278922"
"Norway","2014","1242.38028144291"
"Norway","2013","1156.10026794371"
"Norway","2012","1142.55240085122"
"Norway","2011","1106.83249915425"
"Norway","2010","1065.8984536961"
"Norway","2009","847.6390834731"
"Norway","2008","798.215602905138"
"Norway","2007","711.832501325915"
"Norway","2006","675.486683453791"
"Norway","2005","612.993431940646"
"Norway","2004","596.213848008226"
"Norway","2003","557.599416468094"
"Norway","2002","578.215552111353"
"Norway","2001","473.308401847872"
"Norway","2000","383.274177323527"
"Norway","1999","316.01530094786"
"Norway","1998","244.065323269312"
"Norway","1997","191.504034292849"
"Norway","1996","129.482978881295"
"Norway","1995","91.996754259294"
"Norway","1994","49.883830248177"
"Norway","1993","31.640982840283"
